seed,lambda,mu,rho,policy_name,preemptive,last_index,last_arrival,last_completion,totdelay,totservice,totwait,interarr,wait,delay,service,innode,inq,util,maxqlen
1000,2.000000,3.200000,1.600000,LCFS,1,1000000,2001842.250000,3204297.000000,600295014400.000000,3204293.000000,600298225664.000000,2.001842,600298.250000,600295.000000,3.204293,187341.625000,187340.625000,0.999999,374945
1000,2.000000,3.200000,1.600000,SJF,0,1000000,2001842.250000,3204297.000000,430532919296.000000,3204293.000000,430536130560.000000,2.001842,430536.125000,430532.906250,3.204293,134362.125000,134361.109375,0.999999,331918
1000,2.000000,3.200000,1.600000,SJF,1,1000000,2001842.250000,3204297.000000,217632358400.000000,3204293.000000,217635553280.000000,2.001842,217635.546875,217632.359375,3.204293,67919.906250,67918.906250,0.999999,148286
1000,2.000000,3.200000,1.600000,SRTF,1,1000000,2001842.250000,3204297.000000,197999296512.000000,3204293.000000,198002507776.000000,2.001842,198002.500000,197999.296875,3.204293,61792.808594,61791.804688,0.999999,132417
1000,2.000000,3.200000,1.600000,PS,0,1000000,2001842.250000,3204297.000000,601633325056.000000,3204293.000000,601636536320.000000,2.001842,601636.562500,601633.312500,3.204293,187759.296875,187758.296875,0.999999,331918
1000,2.000000,3.200000,1.600000,PS,1,1000000,2001842.250000,3204297.000000,600577867776.000000,3204293.000000,600581144576.000000,2.001842,600581.125000,600577.875000,3.204293,187429.921875,187428.906250,0.999999,375019
10000,2.000000,3.200000,1.600000,FCFS,0,1000000,2003977.125000,3202261.000000,599025844224.000000,3202260.000000,599028989952.000000,2.003977,599029.000000,599025.875000,3.202260,187064.390625,187063.406250,1.000000,338316
10000,2.000000,3.200000,1.600000,FCFS,1,1000000,2003977.125000,3202261.000000,598864625664.000000,3202260.000000,598867836928.000000,2.003977,598867.812500,598864.625000,3.202260,187014.062500,187013.062500,1.000000,374380
10000,2.000000,3.200000,1.600000,LCFS,0,1000000,2003977.125000,3202261.000000,599134765056.000000,3202260.000000,599137910784.000000,2.003977,599137.937500,599134.750000,3.202260,187098.406250,187097.421875,1.000000,338316
10000,2.000000,3.200000,1.600000,LCFS,1,1000000,2003977.125000,3202261.000000,598684925952.000000,3202260.000000,598688202752.000000,2.003977,598688.187500,598684.937500,3.202260,186957.968750,186956.937500,1.000000,374227
10000,2.000000,3.200000,1.600000,SJF,0,1000000,2003977.125000,3202261.000000,427039686656.000000,3202260.000000,427042897920.000000,2.003977,427042.906250,427039.687500,3.202260,133356.687500,133355.671875,1.000000,338316
10000,2.000000,3.200000,1.600000,SJF,1,1000000,2003977.125000,3202261.000000,216962727936.000000,3202260.000000,216965922816.000000,2.003977,216965.921875,216962.734375,3.202260,67753.976562,67752.984375,1.000000,146597
10000,2.000000,3.200000,1.600000,SRTF,1,1000000,2003977.125000,3202261.000000,199093321728.000000,3202260.000000,199096532992.000000,2.003977,199096.531250,199093.328125,3.202260,62173.738281,62172.734375,1.000000,132329
10000,2.000000,3.200000,1.600000,PS,0,1000000,2003977.125000,3202261.000000,599124934656.000000,3202260.000000,599128145920.000000,2.003977,599128.125000,599124.937500,3.202260,187095.343750,187094.343750,1.000000,338316
10000,2.000000,3.200000,1.600000,PS,1,1000000,2003977.125000,3202261.000000,597372370944.000000,3202260.000000,597375516672.000000,2.003977,597375.500000,597372.375000,3.202260,186548.046875,186547.062500,1.000000,373656
100000,2.000000,3.200000,1.600000,FCFS,0,1000000,2000592.250000,3202122.000000,600947228672.000000,3202121.250000,600950505472.000000,2.000592,600950.500000,600947.250000,3.202121,187672.578125,187671.562500,1.000000,345237
100000,2.000000,3.200000,1.600000,FCFS,1,1000000,2000592.250000,3202122.000000,600945721344.000000,3202121.250000,600948867072.000000,2.000592,600948.875000,600945.750000,3.202121,187672.078125,187671.093750,1.000000,375045
100000,2.000000,3.200000,1.600000,LCFS,0,1000000,2000592.250000,3202122.000000,601080397824.000000,3202121.250000,601083609088.000000,2.000592,601083.625000,601080.375000,3.202121,187714.156250,187713.140625,1.000000,345237
100000,2.000000,3.200000,1.600000,LCFS,1,1000000,2000592.250000,3202122.000000,601378258944.000000,3202121.250000,601381470208.000000,2.000592,601381.500000,601378.250000,3.202121,187807.171875,187806.171875,1.000000,375571
100000,2.000000,3.200000,1.600000,SJF,0,1000000,2000592.250000,3202122.000000,439765663744.000000,3202121.250000,439768875008.000000,2.000592,439768.875000,439765.656250,3.202121,137336.703125,137335.703125,1.000000,345237
100000,2.000000,3.200000,1.600000,SJF,1,1000000,2000592.250000,3202122.000000,218152370176.000000,3202121.250000,218155565056.000000,2.000592,218155.562500,218152.375000,3.202121,68128.437500,68127.437500,1.000000,147760
100000,2.000000,3.200000,1.600000,SRTF,1,1000000,2000592.250000,3202122.000000,198476660736.000000,3202121.250000,198479872000.000000,2.000592,198479.875000,198476.656250,3.202121,61983.855469,61982.855469,1.000000,132318
100000,2.000000,3.200000,1.600000,PS,0,1000000,2000592.250000,3202122.000000,601120440320.000000,3202121.250000,601123717120.000000,2.000592,601123.687500,601120.437500,3.202121,187726.671875,187725.656250,1.000000,345237
100000,2.000000,3.200000,1.600000,PS,1,1000000,2000592.250000,3202122.000000,600828805120.000000,3202121.250000,600832016384.000000,2.000592,600832.000000,600828.812500,3.202121,187635.578125,187634.578125,1.000000,375239
1000000,2.000000,3.200000,1.600000,FCFS,0,1000000,1999762.250000,3200068.250000,599959863296.000000,3200067.000000,599963140096.000000,1.999762,599963.125000,599959.875000,3.200067,187484.484375,187483.453125,1.000000,354904
1000000,2.000000,3.200000,1.600000,FCFS,1,1000000,1999762.250000,3200068.250000,600013996032.000000,3200067.000000,600017207296.000000,1.999762,600017.187500,600014.000000,3.200067,187501.375000,187500.375000,1.000000,374896
1000000,2.000000,3.200000,1.600000,LCFS,0,1000000,1999762.250000,3200068.250000,600643010560.000000,3200067.000000,600646221824.000000,1.999762,600646.250000,600643.000000,3.200067,187697.937500,187696.937500,1.000000,354904
1000000,2.000000,3.200000,1.600000,LCFS,1,1000000,1999762.250000,3200068.250000,600400658432.000000,3200067.000000,600403869696.000000,1.999762,600403.875000,600400.687500,3.200067,187622.203125,187621.203125,1.000000,375039
1000000,2.000000,3.200000,1.600000,SJF,0,1000000,1999762.250000,3200068.250000,432822648832.000000,3200067.000000,432825827328.000000,1.999762,432825.812500,432822.656250,3.200067,135255.187500,135254.187500,1.000000,354904
1000000,2.000000,3.200000,1.600000,SJF,1,1000000,1999762.250000,3200068.250000,217573638144.000000,3200067.000000,217576816640.000000,1.999762,217576.812500,217573.640625,3.200067,67991.304688,67990.312500,1.000000,146900
1000000,2.000000,3.200000,1.600000,SRTF,1,1000000,1999762.250000,3200068.250000,197577408512.000000,3200067.000000,197580587008.000000,1.999762,197580.593750,197577.406250,3.200067,61742.617188,61741.625000,1.000000,132003
1000000,2.000000,3.200000,1.600000,PS,0,1000000,1999762.250000,3200068.250000,600648318976.000000,3200067.000000,600651530240.000000,1.999762,600651.500000,600648.312500,3.200067,187699.593750,187698.593750,1.000000,354904
1000000,2.000000,3.200000,1.600000,PS,1,1000000,1999762.250000,3200068.250000,600265916416.000000,3200067.000000,600269127680.000000,1.999762,600269.125000,600265.937500,3.200067,187580.109375,187579.093750,1.000000,374829
1,2.000000,3.400000,1.700000,FCFS,0,1000000,1996801.375000,3399228.250000,703170019328.000000,3399219.500000,703173361664.000000,1.996801,703173.375000,703170.000000,3.399220,206862.656250,206861.671875,0.999997,340561
1,2.000000,3.400000,1.700000,FCFS,1,1000000,1996801.375000,3399228.250000,703145246720.000000,3399219.500000,703148720128.000000,1.996801,703148.750000,703145.250000,3.399220,206855.406250,206854.375000,0.999997,413695
1,2.000000,3.400000,1.700000,LCFS,0,1000000,1996801.375000,3399228.250000,702229118976.000000,3399219.500000,702232526848.000000,1.996801,702232.500000,702229.125000,3.399220,206585.875000,206584.875000,0.999997,340561
1,2.000000,3.400000,1.700000,LCFS,1,1000000,1996801.375000,3399228.250000,702438899712.000000,3399219.500000,702442242048.000000,1.996801,702442.250000,702438.875000,3.399220,206647.562500,206646.578125,0.999997,412724
1,2.000000,3.400000,1.700000,SJF,0,1000000,1996801.375000,3399228.250000,508112928768.000000,3399219.500000,508116303872.000000,1.996801,508116.312500,508112.937500,3.399220,149479.906250,149478.906250,0.999997,340561
1,2.000000,3.400000,1.700000,SJF,1,1000000,1996801.375000,3399228.250000,264071233536.000000,3399219.500000,264074625024.000000,1.996801,264074.625000,264071.218750,3.399220,77686.640625,77685.640625,0.999997,169547
1,2.000000,3.400000,1.700000,SRTF,1,1000000,1996801.375000,3399228.250000,240524722176.000000,3399219.500000,240528113664.000000,1.996801,240528.109375,240524.718750,3.399220,70759.625000,70758.625000,0.999997,151373
1,2.000000,3.400000,1.700000,PS,0,1000000,1996801.375000,3399228.250000,702199758848.000000,3399219.500000,702203166720.000000,1.996801,702203.187500,702199.750000,3.399220,206577.234375,206576.234375,0.999997,340561
1,2.000000,3.400000,1.700000,PS,1,1000000,1996801.375000,3399228.250000,702765793280.000000,3399219.500000,702769135616.000000,1.996801,702769.125000,702765.812500,3.399220,206743.734375,206742.750000,0.999997,413180
10,2.000000,3.400000,1.700000,FCFS,0,1000000,2000275.625000,3394374.750000,698019545088.000000,3394347.250000,698022952960.000000,2.000276,698022.937500,698019.562500,3.394347,205641.093750,205640.093750,0.999992,310849
10,2.000000,3.400000,1.700000,FCFS,1,1000000,2000275.625000,3394374.750000,697985728512.000000,3394347.250000,697989136384.000000,2.000276,697989.125000,697985.750000,3.394347,205631.140625,205630.125000,0.999992,410895
10,2.000000,3.400000,1.700000,LCFS,0,1000000,2000275.625000,3394374.750000,697717686272.000000,3394347.250000,697721028608.000000,2.000276,697721.000000,697717.687500,3.394347,205552.156250,205551.171875,0.999992,310849
10,2.000000,3.400000,1.700000,LCFS,1,1000000,2000275.625000,3394374.750000,697481166848.000000,3394347.250000,697484509184.000000,2.000276,697484.500000,697481.187500,3.394347,205482.468750,205481.484375,0.999992,410343
10,2.000000,3.400000,1.700000,SJF,0,1000000,2000275.625000,3394374.750000,511573655552.000000,3394347.250000,511577063424.000000,2.000276,511577.062500,511573.656250,3.394347,150713.187500,150712.187500,0.999992,310849
10,2.000000,3.400000,1.700000,SJF,1,1000000,2000275.625000,3394374.750000,259824058368.000000,3394347.250000,259827449856.000000,2.000276,259827.453125,259824.062500,3.394347,76546.484375,76545.484375,0.999992,167318
10,2.000000,3.400000,1.700000,SRTF,1,1000000,2000275.625000,3394374.750000,237610827776.000000,3394347.250000,237614219264.000000,2.000276,237614.218750,237610.828125,3.394347,70002.351562,70001.351562,0.999992,150196
10,2.000000,3.400000,1.700000,PS,0,1000000,2000275.625000,3394374.750000,697707593728.000000,3394347.250000,697710936064.000000,2.000276,697710.937500,697707.562500,3.394347,205549.171875,205548.187500,0.999992,310849
10,2.000000,3.400000,1.700000,PS,1,1000000,2000275.625000,3394374.750000,696738578432.000000,3394347.250000,696741920768.000000,2.000276,696741.937500,696738.562500,3.394347,205263.703125,205262.718750,0.999992,410017
100,2.000000,3.400000,1.700000,FCFS,0,1000000,2001055.625000,3403260.250000,701685301248.000000,3403260.250000,701688709120.000000,2.001056,701688.687500,701685.312500,3.403260,206181.328125,206180.328125,1.000000,391853
100,2.000000,3.400000,1.700000,FCFS,1,1000000,2001055.625000,3403260.250000,701769187328.000000,3403260.250000,701772595200.000000,2.001056,701772.625000,701769.187500,3.403260,206205.968750,206204.968750,1.000000,412239
100,2.000000,3.400000,1.700000,LCFS,0,1000000,2001055.625000,3403260.250000,701639753728.000000,3403260.250000,701643096064.000000,2.001056,701643.125000,701639.750000,3.403260,206167.921875,206166.937500,1.000000,391853
100,2.000000,3.400000,1.700000,LCFS,1,1000000,2001055.625000,3403260.250000,702277287936.000000,3403260.250000,702280630272.000000,2.001056,702280.625000,702277.312500,3.403260,206355.250000,206354.265625,1.000000,412364
100,2.000000,3.400000,1.700000,SJF,0,1000000,2001055.625000,3403260.250000,500145520640.000000,3403260.250000,500148895744.000000,2.001056,500148.906250,500145.531250,3.403260,146961.687500,146960.703125,1.000000,391853
100,2.000000,3.400000,1.700000,SJF,1,1000000,2001055.625000,3403260.250000,264842035200.000000,3403260.250000,264845426688.000000,2.001056,264845.437500,264842.031250,3.403260,77821.093750,77820.093750,1.000000,171862
100,2.000000,3.400000,1.700000,SRTF,1,1000000,2001055.625000,3403260.250000,240369057792.000000,3403260.250000,240372465664.000000,2.001056,240372.468750,240369.062500,3.403260,70630.054688,70629.054688,1.000000,151735
100,2.000000,3.400000,1.700000,PS,0,1000000,2001055.625000,3403260.250000,701633724416.000000,3403260.250000,701637132288.000000,2.001056,701637.125000,701633.750000,3.403260,206166.171875,206165.171875,1.000000,391853
100,2.000000,3.400000,1.700000,PS,1,1000000,2001055.625000,3403260.250000,703206785024.000000,3403260.250000,703210258432.000000,2.001056,703210.250000,703206.812500,3.403260,206628.406250,206627.390625,1.000000,412749
1000,2.000000,3.400000,1.700000,FCFS,0,1000000,2001842.250000,3404595.250000,701131522048.000000,3404592.500000,701134929920.000000,2.001842,701134.937500,701131.500000,3.404593,205937.828125,205936.828125,0.999999,399361
1000,2.000000,3.400000,1.700000,FCFS,1,1000000,2001842.250000,3404595.250000,701089710080.000000,3404592.500000,701093117952.000000,2.001842,701093.125000,701089.687500,3.404593,205925.546875,205924.546875,0.999999,412292
1000,2.000000,3.400000,1.700000,LCFS,0,1000000,2001842.250000,3404595.250000,701952229376.000000,3404592.500000,701955637248.000000,2.001842,701955.625000,701952.250000,3.404593,206178.875000,206177.875000,0.999999,399361
1000,2.000000,3.400000,1.700000,LCFS,1,1000000,2001842.250000,3404595.250000,699595489280.000000,3404592.500000,699598897152.000000,2.001842,699598.875000,699595.500000,3.404593,205486.656250,205485.656250,0.999999,411553
1000,2.000000,3.400000,1.700000,SJF,0,1000000,2001842.250000,3404595.250000,493370638336.000000,3404592.500000,493374078976.000000,2.001842,493374.093750,493370.625000,3.404593,144914.171875,144913.156250,0.999999,399361
1000,2.000000,3.400000,1.700000,SJF,1,1000000,2001842.250000,3404595.250000,262710116352.000000,3404592.500000,262713524224.000000,2.001842,262713.531250,262710.125000,3.404593,77164.390625,77163.390625,0.999999,170073
1000,2.000000,3.400000,1.700000,SRTF,1,1000000,2001842.250000,3404595.250000,238438039552.000000,3404592.500000,238441447424.000000,2.001842,238441.453125,238438.046875,3.404593,70035.179688,70034.179688,0.999999,150723
1000,2.000000,3.400000,1.700000,PS,0,1000000,2001842.250000,3404595.250000,701944037376.000000,3404592.500000,701947379712.000000,2.001842,701947.375000,701944.062500,3.404593,206176.453125,206175.468750,0.999999,399361
1000,2.000000,3.400000,1.700000,PS,1,1000000,2001842.250000,3404595.250000,700677881856.000000,3404592.500000,700681289728.000000,2.001842,700681.312500,700677.875000,3.404593,205804.578125,205803.578125,0.999999,411877
10000,2.000000,3.400000,1.700000,FCFS,0,1000000,2003977.125000,3402433.250000,699163148288.000000,3402432.250000,699166556160.000000,2.003977,699166.562500,699163.125000,3.402432,205490.156250,205489.156250,1.000000,404690
10000,2.000000,3.400000,1.700000,FCFS,1,1000000,2003977.125000,3402433.250000,699120418816.000000,3402432.250000,699123826688.000000,2.003977,699123.812500,699120.437500,3.402432,205477.609375,205476.593750,1.000000,411611
10000,2.000000,3.400000,1.700000,LCFS,0,1000000,2003977.125000,3402433.250000,699401306112.000000,3402432.250000,699404779520.000000,2.003977,699404.750000,699401.312500,3.402432,205560.171875,205559.156250,1.000000,404690
10000,2.000000,3.400000,1.700000,LCFS,1,1000000,2003977.125000,3402433.250000,698124271616.000000,3402432.250000,698127679488.000000,2.003977,698127.687500,698124.250000,3.402432,205184.828125,205183.828125,1.000000,410790
10000,2.000000,3.400000,1.700000,SJF,0,1000000,2003977.125000,3402433.250000,482369896448.000000,3402432.250000,482373271552.000000,2.003977,482373.281250,482369.906250,3.402432,141773.031250,141772.031250,1.000000,404690
10000,2.000000,3.400000,1.700000,SJF,1,1000000,2003977.125000,3402433.250000,263281344512.000000,3402432.250000,263284752384.000000,2.003977,263284.750000,263281.343750,3.402432,77381.312500,77380.312500,1.000000,170978
10000,2.000000,3.400000,1.700000,SRTF,1,1000000,2003977.125000,3402433.250000,238549680128.000000,3402432.250000,238553088000.000000,2.003977,238553.093750,238549.687500,3.402432,70112.500000,70111.492188,1.000000,150540
10000,2.000000,3.400000,1.700000,PS,0,1000000,2003977.125000,3402433.250000,699357855744.000000,3402432.250000,699361198080.000000,2.003977,699361.187500,699357.875000,3.402432,205547.375000,205546.390625,1.000000,404690
10000,2.000000,3.400000,1.700000,PS,1,1000000,2003977.125000,3402433.250000,697533595648.000000,3402432.250000,697537069056.000000,2.003977,697537.062500,697533.625000,3.402432,205011.250000,205010.218750,1.000000,410101
100000,2.000000,3.400000,1.700000,FCFS,0,1000000,2000592.250000,3402285.500000,701041475584.000000,3402284.750000,701044817920.000000,2.000592,701044.812500,701041.500000,3.402285,206051.140625,206050.156250,1.000000,336593
100000,2.000000,3.400000,1.700000,FCFS,1,1000000,2000592.250000,3402285.500000,700991799296.000000,3402284.750000,700995207168.000000,2.000592,700995.187500,700991.812500,3.402285,206036.562500,206035.562500,1.000000,411921
100000,2.000000,3.400000,1.700000,LCFS,0,1000000,2000592.250000,3402285.500000,700730310656.000000,3402284.750000,700733718528.000000,2.000592,700733.687500,700730.312500,3.402285,205959.703125,205958.703125,1.000000,336593
100000,2.000000,3.400000,1.700000,LCFS,1,1000000,2000592.250000,3402285.500000,701540859904.000000,3402284.750000,701544202240.000000,2.000592,701544.187500,701540.875000,3.402285,206197.921875,206196.937500,1.000000,412490
100000,2.000000,3.400000,1.700000,SJF,0,1000000,2000592.250000,3402285.500000,507564654592.000000,3402284.750000,507568029696.000000,2.000592,507568.031250,507564.656250,3.402285,149184.437500,149183.437500,1.000000,336593
100000,2.000000,3.400000,1.700000,SJF,1,1000000,2000592.250000,3402285.500000,263833714688.000000,3402284.750000,263837122560.000000,2.000592,263837.125000,263833.718750,3.402285,77547.023438,77546.023438,1.000000,171029
100000,2.000000,3.400000,1.700000,SRTF,1,1000000,2000592.250000,3402285.500000,239606382592.000000,3402284.750000,239609790464.000000,2.000592,239609.796875,239606.375000,3.402285,70426.125000,70425.125000,1.000000,151051
100000,2.000000,3.400000,1.700000,PS,0,1000000,2000592.250000,3402285.500000,700748857344.000000,3402284.750000,700752330752.000000,2.000592,700752.312500,700748.875000,3.402285,205965.171875,205964.156250,1.000000,336593
100000,2.000000,3.400000,1.700000,PS,1,1000000,2000592.250000,3402285.500000,700597796864.000000,3402284.750000,700601270272.000000,2.000592,700601.250000,700597.812500,3.402285,205920.781250,205919.750000,1.000000,411859
1000000,2.000000,3.400000,1.700000,FCFS,0,1000000,1999762.250000,3400104.000000,699933130752.000000,3400102.750000,699936538624.000000,1.999762,699936.562500,699933.125000,3.400103,205857.390625,205856.390625,1.000000,316779
1000000,2.000000,3.400000,1.700000,FCFS,1,1000000,1999762.250000,3400104.000000,699960459264.000000,3400102.750000,699963932672.000000,1.999762,699963.937500,699960.437500,3.400103,205865.453125,205864.421875,1.000000,411762
1000000,2.000000,3.400000,1.700000,LCFS,0,1000000,1999762.250000,3400104.000000,699852587008.000000,3400102.750000,699855994880.000000,1.999762,699856.000000,699852.562500,3.400103,205833.703125,205832.703125,1.000000,316779
1000000,2.000000,3.400000,1.700000,LCFS,1,1000000,1999762.250000,3400104.000000,699970617344.000000,3400102.750000,699973959680.000000,1.999762,699973.937500,699970.625000,3.400103,205868.390625,205867.406250,1.000000,411529
1000000,2.000000,3.400000,1.700000,SJF,0,1000000,1999762.250000,3400104.000000,524433620992.000000,3400102.750000,524437061632.000000,1.999762,524437.062500,524433.625000,3.400103,154241.484375,154240.468750,1.000000,316779
1000000,2.000000,3.400000,1.700000,SJF,1,1000000,1999762.250000,3400104.000000,264258813952.000000,3400102.750000,264262205440.000000,1.999762,264262.218750,264258.812500,3.400103,77721.796875,77720.804688,1.000000,171031
1000000,2.000000,3.400000,1.700000,SRTF,1,1000000,1999762.250000,3400104.000000,240016031744.000000,3400102.750000,240019439616.000000,1.999762,240019.437500,240016.031250,3.400103,70591.796875,70590.789062,1.000000,150995
1000000,2.000000,3.400000,1.700000,PS,0,1000000,1999762.250000,3400104.000000,699858354176.000000,3400102.750000,699861696512.000000,1.999762,699861.687500,699858.375000,3.400103,205835.375000,205834.390625,1.000000,316779
1000000,2.000000,3.400000,1.700000,PS,1,1000000,1999762.250000,3400104.000000,700823699456.000000,3400102.750000,700827107328.000000,1.999762,700827.125000,700823.687500,3.400103,206119.312500,206118.312500,1.000000,411910
1,2.000000,3.600000,1.800000,FCFS,0,1000000,1996801.375000,3599210.500000,803284582400.000000,3599202.000000,803288121344.000000,1.996801,803288.125000,803284.562500,3.599202,223184.531250,223183.546875,0.999998,318253
1,2.000000,3.600000,1.800000,FCFS,1,1000000,1996801.375000,3599210.500000,803221864448.000000,3599202.000000,803225468928.000000,1.996801,803225.500000,803221.875000,3.599202,223167.125000,223166.125000,0.999998,446517
1,2.000000,3.600000,1.800000,LCFS,0,1000000,1996801.375000,3599210.500000,802046541824.000000,3599202.000000,802050146304.000000,1.996801,802050.125000,802046.562500,3.599202,222840.578125,222839.578125,0.999998,318253
1,2.000000,3.600000,1.800000,LCFS,1,1000000,1996801.375000,3599210.500000,802467086336.000000,3599202.000000,802470690816.000000,1.996801,802470.687500,802467.062500,3.599202,222957.421875,222956.421875,0.999998,445410
1,2.000000,3.600000,1.800000,SJF,0,1000000,1996801.375000,3599210.500000,591807643648.000000,3599202.000000,591811248128.000000,1.996801,591811.250000,591807.625000,3.599202,164428.078125,164427.078125,0.999998,318253
1,2.000000,3.600000,1.800000,SJF,1,1000000,1996801.375000,3599210.500000,308770570240.000000,3599202.000000,308774141952.000000,1.996801,308774.156250,308770.562500,3.599202,85789.406250,85788.414062,0.999998,189078
1,2.000000,3.600000,1.800000,SRTF,1,1000000,1996801.375000,3599210.500000,283082391552.000000,3599202.000000,283085996032.000000,1.996801,283086.000000,283082.406250,3.599202,78652.250000,78651.250000,0.999998,170939
1,2.000000,3.600000,1.800000,PS,0,1000000,1996801.375000,3599210.500000,802036121600.000000,3599202.000000,802039791616.000000,1.996801,802039.812500,802036.125000,3.599202,222837.703125,222836.687500,0.999998,318253
1,2.000000,3.600000,1.800000,PS,1,1000000,1996801.375000,3599210.500000,802350170112.000000,3599202.000000,802353774592.000000,1.996801,802353.750000,802350.187500,3.599202,222924.937500,222923.937500,0.999998,445665
10,2.000000,3.600000,1.800000,FCFS,0,1000000,2000275.625000,3594067.750000,797879435264.000000,3594044.000000,797883039744.000000,2.000276,797883.062500,797879.437500,3.594044,222000.000000,221999.000000,0.999993,398690
10,2.000000,3.600000,1.800000,FCFS,1,1000000,2000275.625000,3594067.750000,797913972736.000000,3594044.000000,797917577216.000000,2.000276,797917.562500,797914.000000,3.594044,222009.609375,222008.609375,0.999993,443847
10,2.000000,3.600000,1.800000,LCFS,0,1000000,2000275.625000,3594067.750000,798201282560.000000,3594044.000000,798204887040.000000,2.000276,798204.875000,798201.312500,3.594044,222089.546875,222088.546875,0.999993,398690
10,2.000000,3.600000,1.800000,LCFS,1,1000000,2000275.625000,3594067.750000,797842145280.000000,3594044.000000,797845684224.000000,2.000276,797845.687500,797842.125000,3.594044,221989.609375,221988.625000,0.999993,443196
10,2.000000,3.600000,1.800000,SJF,0,1000000,2000275.625000,3594067.750000,562517377024.000000,3594044.000000,562520981504.000000,2.000276,562521.000000,562517.375000,3.594044,156513.734375,156512.734375,0.999993,398690
10,2.000000,3.600000,1.800000,SJF,1,1000000,2000275.625000,3594067.750000,306744623104.000000,3594044.000000,306748194816.000000,2.000276,306748.187500,306744.625000,3.594044,85348.476562,85347.476562,0.999993,189936
10,2.000000,3.600000,1.800000,SRTF,1,1000000,2000275.625000,3594067.750000,278759669760.000000,3594044.000000,278763274240.000000,2.000276,278763.281250,278759.656250,3.594044,77562.054688,77561.046875,0.999993,168044
10,2.000000,3.600000,1.800000,PS,0,1000000,2000275.625000,3594067.750000,798231887872.000000,3594044.000000,798235492352.000000,2.000276,798235.500000,798231.875000,3.594044,222098.062500,222097.062500,0.999993,398690
10,2.000000,3.600000,1.800000,PS,1,1000000,2000275.625000,3594067.750000,797124526080.000000,3594044.000000,797128065024.000000,2.000276,797128.062500,797124.500000,3.594044,221789.937500,221788.953125,0.999993,442726
100,2.000000,3.600000,1.800000,FCFS,0,1000000,2001055.625000,3603481.500000,801813102592.000000,3603481.500000,801816641536.000000,2.001056,801816.625000,801813.125000,3.603482,222511.656250,222510.671875,1.000000,339687
100,2.000000,3.600000,1.800000,FCFS,1,1000000,2001055.625000,3603481.500000,801691271168.000000,3603481.500000,801694875648.000000,2.001056,801694.875000,801691.250000,3.603482,222477.859375,222476.859375,1.000000,444915
100,2.000000,3.600000,1.800000,LCFS,0,1000000,2001055.625000,3603481.500000,802398208000.000000,3603481.500000,802401812480.000000,2.001056,802401.812500,802398.187500,3.603482,222674.046875,222673.046875,1.000000,339687
100,2.000000,3.600000,1.800000,LCFS,1,1000000,2001055.625000,3603481.500000,801525989376.000000,3603481.500000,801529593856.000000,2.001056,801529.625000,801526.000000,3.603482,222432.000000,222431.000000,1.000000,444689
100,2.000000,3.600000,1.800000,SJF,0,1000000,2001055.625000,3603481.500000,601542033408.000000,3603481.500000,601545637888.000000,2.001056,601545.625000,601542.062500,3.603482,166934.578125,166933.578125,1.000000,339687
100,2.000000,3.600000,1.800000,SJF,1,1000000,2001055.625000,3603481.500000,309043691520.000000,3603481.500000,309047328768.000000,2.001056,309047.343750,309043.687500,3.603482,85763.539062,85762.531250,1.000000,190412
100,2.000000,3.600000,1.800000,SRTF,1,1000000,2001055.625000,3603481.500000,283744731136.000000,3603481.500000,283748335616.000000,2.001056,283748.343750,283744.718750,3.603482,78742.828125,78741.828125,1.000000,170941
100,2.000000,3.600000,1.800000,PS,0,1000000,2001055.625000,3603481.500000,802420228096.000000,3603481.500000,802423832576.000000,2.001056,802423.812500,802420.250000,3.603482,222680.156250,222679.156250,1.000000,339687
100,2.000000,3.600000,1.800000,PS,1,1000000,2001055.625000,3603481.500000,801933950976.000000,3603481.500000,801937489920.000000,2.001056,801937.500000,801933.937500,3.603482,222545.187500,222544.218750,1.000000,444991
1000,2.000000,3.600000,1.800000,FCFS,0,1000000,2001842.250000,3604894.250000,801280950272.000000,3604892.250000,801284620288.000000,2.001842,801284.625000,801280.937500,3.604892,222276.875000,222275.859375,0.999999,398633
1000,2.000000,3.600000,1.800000,FCFS,1,1000000,2001842.250000,3604894.250000,801141882880.000000,3604892.250000,801145421824.000000,2.001842,801145.437500,801141.875000,3.604892,222238.265625,222237.281250,0.999999,444780
1000,2.000000,3.600000,1.800000,LCFS,0,1000000,2001842.250000,3604894.250000,803062677504.000000,3604892.250000,803066281984.000000,2.001842,803066.312500,803062.687500,3.604892,222771.109375,222770.109375,0.999999,398633
1000,2.000000,3.600000,1.800000,LCFS,1,1000000,2001842.250000,3604894.250000,800569032704.000000,3604892.250000,800572637184.000000,2.001842,800572.625000,800569.062500,3.604892,222079.375000,222078.375000,0.999999,444530
1000,2.000000,3.600000,1.800000,SJF,0,1000000,2001842.250000,3604894.250000,565902049280.000000,3604892.250000,565905719296.000000,2.001842,565905.750000,565902.062500,3.604892,156982.609375,156981.593750,0.999999,398633
1000,2.000000,3.600000,1.800000,SJF,1,1000000,2001842.250000,3604894.250000,309033631744.000000,3604892.250000,309037236224.000000,2.001842,309037.250000,309033.625000,3.604892,85727.132812,85726.132812,0.999999,190107
1000,2.000000,3.600000,1.800000,SRTF,1,1000000,2001842.250000,3604894.250000,280796463104.000000,3604892.250000,280800034816.000000,2.001842,280800.031250,280796.468750,3.604892,77894.109375,77893.117188,0.999999,169757
